襟|2012|collar, neck, lapel, one's inner feelings|2030|キン|えり|18|衣: garment; clothes; dressing<br>禁: prohibition; ban; forbid|collar|1180
襲|1130|attack, advance on, succeed to, pile, heap|1130|シュウ|おそ.う、かさ.ね|22|龍: dragon; imperial<br>衣: garment; clothes; dressing|attack|2181
西|259|west, Spain|259|セイ、サイ、ス|にし|6|襾: west, west radical (no. 146)|west|1728
要|106|need, main point, essence, pivot, key to|106|ヨウ|い.る、かなめ|9|襾: cover; place on top of; west radical variant (no. 146)<br>女: woman; female|need|1730
覆|1377|capsize, cover, shade, mantle, be ruined|1378|フク|おお.う、くつがえ.す、くつがえ.る|18|襾: cover; place on top of; west radical variant (no. 146)<br>復: restore; return to; revert; resume|capsize|1738
覇|1173|hegemony, supremacy, leadership, champion|1173|ハ、ハク|はたがしら|19|襾: cover; place on top of; west radical variant (no. 146)<br>革: leather; become serious; skin; hide; pelt<br>月: month; moon|hegemony|2043
見|22|see, hopes, chances, idea, opinion, look at, visible|22|ケン|み.る、み.える、み.せる|7|目: eye; class; look; insight; experience; care; favor|see|61
規|349|standard, measure|349|キ||11|夫: husband; man<br>見: see; hopes; chances; idea; opinion; look at; visible|standard|904
覗|2867|peep, peek, come in sight|9999|シ|のぞ.く、うかが.う|12|司: director; official; govt office; rule; administer<br>見: see; hopes; chances; idea; opinion; look at; visible|peek|2886
覚|710|memorize, learn, remember, awake, sober up|710|カク|おぼ.える、さ.ます、さ.める、さと.る|12|小: small, insignificant<br>冖: wa-shaped crown radical (no. 14)<br>見: see; hopes; chances; idea; opinion; look at; visible|memorize|347
覧|1508|perusal, see|1510|ラン|み.る|17|臣: retainer; subject<br>見: see; hopes; chances; idea; opinion; look at; visible|perusal|919
親|406|parent, intimacy, relative, familiarity, dealer (cards)|406|シン|おや、おや-、した.しい、した.しむ|16|立: stand up; rise; set up; erect<br>木: tree; wood<br>見: see; hopes; chances; idea; opinion; look at; visible|parent|1621
観|476|outlook, look, appearance, condition, view|476|カン|み.る、しめ.す|18|隹: bird; old bird radical (no. 172)<br>見: see; hopes; chances; idea; opinion; look at; visible|outlook|614
角|805|angle, corner, square, horn, antlers|805|カク|かど、つの|7|勹: wrapping enclosure; wrapping radical (no. 20)|angle|1953
解|176|unravel, notes, key, explanation, understanding, untie, undo, solve, answer, cancel, absolve, explain, minute|176|カイ、ゲ|と.く、と.かす、と.ける、ほど.く、ほど.ける、わか.る、さと.る|13|角: angle; corner; square; horn; antlers<br>刀: sword; saber; knife<br>牛: cow|unravel|1955
触|904|contact, touch, feel, hit, proclaim, announce, conflict|904|ショク|ふ.れる、さわ.る、さわ|13|角: angle; corner; square; horn; antlers<br>虫: insect; bug; temper|contact|1954
言|83|say, word|83|ゲン、ゴン|い.う、こと|7|口: mouth|say|357
訂|1686|revise, correct, decide|1690|テイ|ただ.す|9|言: say<br>丁: street; ward; town; counter for guns, tools, leaves or cakes of something; even number; 4th calendar sign|revise|362
訃|2315|obituary|2379|フ|しらせ|9|言: say<br>卜: divination||363
計|228|plot, plan, scheme, measure|228|ケイ|はか.る、はか.らう|9|言: say<br>十: ten|plot|359
訊|2868|request, question, investigate|9999|ジン、シュン、シン|き.く、と.う、たず.ねる|10|言: say<br>乙: the latter; duplicate; strange; witty; fishhook radical (no. 5)<br>十: ten|query|2748
討|528|chastise, attack, defeat, destroy, conquer|528|トウ|う.つ|10|言: say<br>寸: measurement; foot/10|chastise|364
訓|1134|instruction, Japanese character reading, explanation, read|1134|クン、キン|おし.える、よ.む、くん.ずる|10|言: say<br>巛: curving river radical (no.47)|instruction|365
託|1021|consign, requesting, entrusting with, pretend, hint|1021|タク|かこつ.ける、かこ.つ、かこ.つける|10|言: say<br>乇: to depend on; to entrust with|consign|2066
記|149|scribe, account, narrative|149|キ|しる.す|10|言: say<br>己: self; snake; serpent|scribe|568
訝|2869|doubt|9999|ガ、ゲ|いぶか.る|12|||2753
訟|1061|sue, accuse|1061|ショウ||11|言: say<br>公: public; prince; official; governmental|sue|850
訣|2870|separation, part, secret|9999|ケツ|わかれ、わかれ.る|11|言: say<br>夬: decide; determine; archery glove|split up|2749
訪|372|call on, visit, look up, offer sympathy|372|ホウ|おとず.れる、たず.ねる、と.う|11|言: say<br>方: direction; person; alternative|call on|534
設|145|establishment, provision, prepare|145|セツ|もう.ける|11|言: say<br>殳: pike; windy-again radical (no. 79)|establishment|765
許|720|permit, approve|720|キョ|ゆる.す、もと|11|言: say<br>午: noon; sign of the horse; 11AM-1PM; seventh sign of Chinese zodiac|permit|611
訳|1050|translate, reason, circumstance, case|1050|ヤク|わけ|11|言: say<br>尺: shaku; Japanese foot; measure; scale; rule|translate|1154
訴|427|accusation, sue, complain of pain, appeal to|427|ソ|うった.える|12|言: say<br>斥: reject; retreat; recede; withdraw; repel; repulse|accusation|1221
診|1019|checkup, seeing, diagnose, examine|1019|シン|み.る|12|言: say<br>人: person<br>彡: three; hair ornament; short hair or fur radical (no. 59)|checkup|1860
註|2871|notes, comment, annotate|9999|チュウ||12|言: say<br>主: lord; chief; master; main thing; principal|footnote|2758
証|306|evidence, proof, certificate|306|ショウ|あかし|12|言: say<br>正: correct; justice; righteous; 10**40|evidence|406
詐|1509|lie, falsehood, deceive, pretend|1511|サ|いつわ.る|12|言: say<br>乍: though; notwithstanding; while; during; both; all|lie|1223
詔|2205|imperial edict|2239|ショウ|みことのり|12|言: say<br>召: seduce; call; send for; wear; put on; ride in; buy; eat; drink; catch (cold)|imperial edict|366
評|454|evaluate, criticism, comment|454|ヒョウ||12|言: say<br>平: even; flat; peace|evaluate|1599
詞|1632|part of speech, words, poetry|1636|シ|ことば|12|言: say<br>司: director; official; govt office; rule; administer|parts of speech|2009
詠|1983|recitation, poem, song, composing|2000|エイ|よ.む、うた.う|12|言: say<br>永: eternity; long; lengthy|recitation|369
詢|2872|consult with|9999|ジュン、シュン|はか.る、まこと|13|言: say<br>旬: decameron; 10-day period; season (for specific products)|counsel|2742
詣|2873|visit a temple, arrive, attain|9999|ケイ、ゲイ|けい.する、まい.る、いた.る、もう.でる|13|言: say<br>旨: delicious; relish; show a liking for; purport; will; clever; expert|visit a shrine|495
試|392|test, try, attempt, experiment, ordeal|392|シ|こころ.みる、ため.す|13|言: say<br>式: style; ceremony; rite; function; method; system; form; expression|test|378
詩|1196|poem, poetry|1196|シ|うた|13|言: say<br>寺: Buddhist temple|poem|370
詫|2391|apologize|2481|タ|わび、わび.しい、かこつ、わ.びる、わび.る|13|言: say<br>宅: home; house; residence; our house; my husband|beg pardon|2750
詮|2874|discussion, methods called for, selection, result|9999|セン|せん.ずる、かい、あき.らか|13|言: say<br>全: whole; entire; all; complete; fulfill|elucidate|360
詰|1020|packed, close, pressed, reprove, rebuke, blame|1020|キツ、キチ|つ.める、つ.め、-づ.め、つ.まる、つ.む|13|言: say<br>吉: good luck; joy; congratulations|packed|367
話|134|tale, talk|134|ワ|はな.す、はなし|13|言: say<br>舌: tongue; reed; clapper|tale|368
該|1644|above-stated, the said, that specific|1648|ガイ||13|言: say<br>亥: sign of the hog; 9-11PM; twelfth sign of the Chinese zodiac|above-stated|1640
詳|1178|detailed, full, minute, accurate, well-informed|1178|ショウ|くわ.しい、つまび.らか|13|言: say<br>羊: sheep|detailed|589
誇|1271|boast, be proud, pride, triumphantly|1272|コ|ほこ.る|13|言: say<br>夸: boast|boast|1332
誉|1064|reputation, praise, honor, glory|1064|ヨ|ほま.れ、ほ.める|13|小: small, insignificant<br>八: eight; eight radical (no. 12)<br>言: say|reputation|2089
誠|1128|sincerity, admonish, warn, prohibit, truth, fidelity|1128|セイ|まこと|13|言: say<br>成: turn into; become; get; grow; elapse; reach|sincerity|388
誌|851|document, records|851|シ||14|言: say<br>志: intention; plan; resolve; aspire; motive; hopes; shilling|document|646
認|198|acknowledge, witness, discern, recognize, appreciate, believe|198|ニン|みと.める、したた.める|14|言: say<br>忍: endure; bear; put up with; conceal; secrete; spy; sneak|acknowledge|643
誓|1564|vow, swear, pledge|1567|セイ|ちか.う|14|折: fold; break; fracture; bend; yield; submit<br>言: say|vow|1214
誕|1024|nativity, be born, declension, lie, be arbitrary|1024|タン||15|言: say<br>延: prolong; stretching|nativity|420
誘|993|entice, lead, tempt, invite, ask, call for, seduce, allure|993|ユウ|さそ.う、いざな.う|14|言: say<br>秀: excel; excellence; beauty; surpass|entice|982
語|301|word, speech, language|301|ゴ|かた.る、かた.らう|14|言: say<br>吾: I; my; our; one's own|word|371
誤|1150|mistake, err, do wrong, mislead|1150|ゴ|あやま.る、-あやま.る|14|言: say<br>呉: give; do something for|mistake|2048
説|326|opinion, theory, explanation, rumor|326|セツ、ゼイ|と.く|14|言: say<br>兌: exchange|rumor|538
読|618|read|618|ドク、トク、トウ|よ.む、-よ.み|14|言: say<br>売: sell|read|372
誰|1921|who, someone, somebody|1933|スイ|だれ、たれ、た|15|言: say<br>隹: bird; old bird radical (no. 172)|who?|598
課|455|chapter, lesson, section, department, division, counter for chapters (of a book)|455|カ||15|言: say<br>果: fruit; reward; carry out; achieve; complete; end; finish; succeed|chapter|1204
誹|2875|ridicule, slander|9999|ヒ、ハイ|そし.る|15|言: say<br>非: un-; mistake; negative; injustice; non-|slander|2755
誼|2876|friendship, intimacy|9999|ギ|よしみ、よい|15|言: say<br>宜: best regards; good|familiarity|2751
調|87|tune, tone, meter, key (music), writing style, prepare, exorcise, investigate, harmonize, mediate|87|チョウ|しら.べる、しら.べ、ととの.う、ととの.える|15|言: say<br>周: circumference; circuit; lap|tune|373
諄|2877|tedious|9999|シュン|ひちくど.い、くど.い、くどくど、ねんご.ろ|15|言: say<br>享: receive; undergo; answer (phone); take; get; catch|polite|2743
談|272|discuss, talk|272|ダン||15|言: say<br>炎: inflammation; flame; blaze|discuss|374
請|524|solicit, invite, ask|524|セイ、シン、ショウ|こ.う、う.ける|15|言: say<br>青: blue; green|solicit|1656
諌|2246|admonish, dissuade|2296|カン|いさ.め、いさ.める|15|言: say<br>東: east|remonstrate|2745
諒|2878|fact, reality, understand, appreciate|9999|リョウ|あきら.か、まことに|15|言: say<br>京: capital; 10**16|verify|2746
論|227|argument, discourse|227|ロン|あげつら.う|15|言: say<br>侖: think; be methodical|argument|1961
諜|2361|spy out, reconnoiter|2445|チョウ|ちょう.ずる、うかが.う、しめ.す|16|言: say<br>世: generation; world; society; public<br>木: tree; wood|secret agent|2757
諦|2369|truth, clarity, abandon, give up|2457|テイ、タイ|あきら.める、つまびらか、まこと|16|言: say<br>帝: sovereign; the emperor; god; creator|give up|467
諧|2879|harmony|9999|カイ|かな.う、やわ.らぐ|16|言: say<br>皆: all; everything||486
諭|1460|rebuke, admonish, charge, warn, persuade|1461|ユ|さと.す|16|言: say<br>兪: steal|rebuke|376
諮|1344|consult with|1345|シ|はか.る|16|言: say<br>咨: investigate|consult with|514
諸|658|various, many, several, together|658|ショ|もろ|15|言: say<br>者: someone; person|various|1351
諺|2880|proverb|9999|ゲン|ことわざ|16|言: say<br>彦: lad; boy (ancient)|proverb|2754
諾|1488|consent, assent, agreement|1490|ダク||15|言: say<br>若: young; if; perhaps; possibly; low number; immature|consent|375
謀|1369|conspire, cheat, impose on, plan, devise, scheme, have in mind, deceive|1370|ボウ、ム|はか.る、たばか.る、はかりごと|16|言: say<br>某: so-and-so; one; a certain; that person|conspire|1897
謁|2881|audience, audience (with king)|9999|エツ||15|言: say<br>曷: why; how; when|audience|489
謂|2882|reason, origin, history, oral tradition|9999|イ|い.う、いい、おも.う、いわゆる|16|言: say<br>胃: stomach; paunch; crop; craw|so-called|2756
謄|2245|mimeograph, copy|2295|トウ||17|朕: majestic plural; imperial we<br>言: say|facsimilie|1296
謎|2003|riddle, puzzle, enigma, hint, tip|2021|メイ、ベイ|なぞ|16|言: say<br>迷: astray; be perplexed; in doubt; lost; err; illusion|riddle|994
謙|1579|self-effacing, humble oneself, condescend, be modest|1582|ケン|へりくだ.る|17|言: say<br>兼: concurrently; and|self-effacing|1726
講|653|lecture, club, association|653|コウ||17|言: say<br>冓: put together; inner palace|lecture|1957
謝|1028|apologize, thank, refuse|1028|シャ|あやま.る|17|言: say<br>射: shoot; shine into; onto; archery|apologize|1339
謡|1577|song, sing, ballad, noh chanting|1580|ヨウ|うた.い、うた.う|16|言: say<br>䍃: a vase; a pitcher; earthenware|Noh chanting|2119
謬|2883|mistake|9999|ビュウ、ビョウ、ミュウ|あやま.る|18|言: say<br>羽: feathers; counter for birds, rabbits<br>彡: three; hair ornament; short hair or fur radical (no. 59)|fallible|2752
謹|2049|discreet, reverently, humbly|2068|キン|つつし.む|17|言: say<br>菫: violet, notice the stroke below grass|discreet|1698
識|496|discriminating, know, write|496|シキ|し.る、しる.す|19|言: say<br>戠: sword; potter's clay; to gather|discriminating|521
譜|1909|musical score, music, note, staff, table, genealogy|1919|フ||19|言: say<br>普: universal; wide(ly); generally; Prussia|musical score|1926
警|366|admonish, commandment|366|ケイ|いまし.める|19|敬: awe; respect; honor; revere<br>言: say|admonish|358
譬|2884|illustrate|9999|ヒ|たと.える、たと.え|20|辟: false; punish; crime; law<br>言: say|parable|2759
議|25|deliberation, consultation, debate, consideration|25|ギ||20|言: say<br>義: righteousness; justice; morality; honor; loyalty; meaning|deliberation|692
譲|984|defer, turnover, transfer, convey|984|ジョウ|ゆず.る|20|言: say<br>襄: rise; raise|defer|1648
護|351|safeguard, protect|351|ゴ|まも.る|20|言: say<br>艸: grass; plants; grass radical (no. 140)<br>隻: vessels; counter for ships; fish; birds; arrows; one of a pair|safeguard|756
讃|2154|praise, title on a picture|2179|サン|ほ.める、たた.える|22|言: say<br>賛: approve; praise; title or inscription on picture; assist; agree with|compliment|2747
讐|2885|enemy, revenge|9999|シュウ|あだ、むく.いる、あ.たる|23|隹: bird; old bird radical (no. 172)<br />隹: bird; old bird radical (no. 172)<br />言: say|vendetta|2744
谷|508|valley|508|コク|たに、きわ.まる|7|口: mouth|valley|851
豆|1421|beans, pea, midget|1422|トウ、ズ|まめ、まめ-|7|口: mouth|beans|1548
豊|762|bountiful, excellent, rich|762|ホウ、ブ|ゆた.か、とよ|13|曲: bend; music; melody; composition; pleasure; injustice; fault; curve; crooked; perverse; lean<br>豆: beans; pea; midget|bountiful|1551
豚|1857|pork, pig|1864|トン|ぶた|11|肉: meat<br>豕: pig; hog; pig radical (no. 152)|pork|577
象|394|elephant, pattern after, imitate, image, shape, sign (of the times)|394|ショウ、ゾウ|かたど.る|12|勹: wrapping enclosure; wrapping radical (no. 20)<br>豕: pig; hog; pig radical (no. 152)|elephant|2130
豪|1104|overpowering, great, powerful, excelling, Australia|1104|ゴウ|えら.い|14|亠: kettle lid radical (no. 8)<br>口: mouth<br>冖: wa-shaped crown radical (no. 14)<br>豕: pig; hog; pig radical (no. 152)|overpowering|582
豹|2886|leopard, panther|9999|ヒョウ、ホウ||10|豸: snake; legless insect; badger or clawed dog radical (no. 153)<br>勺: ladle; one tenth of a go; dip|panther|2764
貌|2887|form, appearance, countenance|9999|ボウ、バク|かたち、かたどる|14|豸: snake; legless insect; badger or clawed dog radical (no. 153)<br>皃: countenance; appearance|countenance|2125
貝|1781|shellfish|1787|バイ|かい|7|目: eye; class; look; insight; experience; care; favor|shellfish|56
貞|1388|upright, chastity, constancy, righteousness|1389|テイ|さだ|9|卜: divination<br>貝: shellfish|upright|58
負|443|defeat, negative, -, minus, bear, owe, assume a responsibility|443|フ|ま.ける、ま.かす、お.う|9|勹: wrapping enclosure; wrapping radical (no. 20)<br>貝: shellfish|defeat|67
財|494|property, money, wealth, assets|494|ザイ、サイ、ゾク|たから|10|貝: shellfish<br>才: genius; years old; cubic shaku|property|737
貢|956|tribute, support, finance|956|コウ、ク|みつ.ぐ|10|工: craft; construction; katakana e radical (no. 48)<br>貝: shellfish|tribute|85
貧|1211|poverty, poor|1211|ヒン、ビン|まず.しい|11|分: part; minute of time; segment; share; degree; one's lot; duty; understand; know; rate; 1%; chances; shaku/100<br>貝: shellfish|poverty|845
貨|822|freight, goods, property|822|カ|たから|11|化: change; take the form of; influence; enchant; delude; -ization<br>貝: shellfish|freight|1085
販|627|marketing, sell, trade|627|ハン||11|貝: shellfish<br>反: anti-|marketing|783
貪|2888|covet, indulge in|9999|タン、ドン、トン|むさぼ.る|11|今: now<br>貝: shellfish||1713
貫|1156|pierce, 8 1/3lbs, penetrate, brace|1156|カン|つらぬ.く、ぬ.く、ぬき|11|母: mother<br>貝: shellfish|pierce|106
責|598|blame, condemn, censure|598|セキ|せ.める|11|貝: shellfish|blame|1661
貯|1100|savings, store, lay in, keep, wear mustache|1100|チョ|た.める、たくわ.える|12|貝: shellfish<br>宀: shaped crown; katakana u radical (no. 40)<br>丁: street; ward; town; counter for guns, tools, leaves or cakes of something; even number; 4th calendar sign|savings|206
貰|2357|get, have, obtain|2441|セイ、シャ|もら.う|12|世: generation; world; society; public<br>貝: shellfish|get|2766
貴|970|precious, value, prize, esteem, honor|970|キ|たっと.い、とうと.い、たっと.ぶ、とうと.ぶ|12|中: in; inside; middle; mean; center<br>貝: shellfish|precious|1908
買|520|buy|520|バイ|か.う|12|网: net; net or net crown radical (no. 122)<br>貝: shellfish|buy|894
貸|995|lend|995|タイ|か.す、か.し-、かし-|12|代: substitute; change; convert; replace; period; age; counter for decades of ages, eras, etc.; generation; charge; rate; fee<br>貝: shellfish|lend|1082
費|321|expense, cost, spend, consume, waste|321|ヒ|つい.やす、つい.える|12|弗: dollar<br>貝: shellfish|expense|1326
貼|2360|stick, paste, apply|2444|テン、チョウ|は.る、つ.く|12|貝: shellfish<br>占: fortune-telling; divining; forecasting; occupy; hold; have; get; take|affix|60
貿|652|trade, exchange|652|ボウ||12|卯: sign of the hare or rabbit; 5-7AM; fourth sign of Chinese zodiac; east<br>貝: shellfish|trade|1529
賀|1056|congratulations, joy|1056|ガ||12|加: add; addition; increase; join; include; Canada<br>貝: shellfish|congratulations|933
賂|2889|bribe|9999|ロ|まいな.い、まいな.う|13|貝: shellfish<br>各: each; every; either|graft|313
賃|961|fare, fee, hire, rent, wages, charge|961|チン||13|任: responsibility; duty; term; entrust to; appoint<br>貝: shellfish|fare|1079
賄|1281|bribe, board, supply, finance|1282|ワイ|まかな.う|13|貝: shellfish<br>有: possess; have; exist; happen; occur; approx|bribe|84
資|179|assets, resources, capital, funds, data, be conducive to, contribute to|179|シ||13|次: next; order; sequence<br>貝: shellfish|assets|512
賊|2027|burglar, rebel, traitor, robber|2045|ゾク||13|貝: shellfish<br>戎: warrior; arms; barbarian; Ainu|burglar|381
賎|2890|despise, low-life, poverty|9999|セン、ゼン|いや.しい、いや.しむ、いや.しめる、しず、やす.い|13|貝: shellfish<br>戔: damage; remain; slight|despicable|2765
賑|2891|flourish, be bustling, prosperity|9999|シン|にぎ.わい、にぎ.やか、にぎ.わす、にぎ.わう|14|貝: shellfish<br>辰: sign of the dragon; 7-9AM; fifth sign of Chinese zodiac; shin dragon radical (no. 161)|bustling|2767
賓|1673|V.I.P., guest|1677|ヒン||15|宀: shaped crown; katakana u radical (no. 40)<br>少: few; little<br>貝: shellfish|V.I.P.|550
賛|868|approve, praise, title or inscription on picture, assist, agree with|868|サン|たす.ける、たた.える|15|夫: husband; man<br>夫: husband; man<br>貝: shellfish|approve|906
賜|2162|grant, gift, boon, results|2190|シ|たまわ.る、たま.う、たも.う|15|貝: shellfish<br>易: easy; ready to; simple; fortune-telling; divination|grant|1131
賞|426|prize, reward, praise|426|ショウ|ほ.める|15|尚: esteem; furthermore; still; yet<br>貝: shellfish|prize|859
賠|1242|compensation, indemnify|1243|バイ||15|貝: shellfish<br>立: stand up; rise; set up; erect<br>口: mouth|compensation|515
賢|1159|intelligent, wise, wisdom, cleverness|1159|ケン|かしこ.い|16|臣: retainer; subject<br>又: or again; furthermore; on the other hand<br>貝: shellfish|intelligent|915
賦|2892|levy, ode, prose, poem, tribute, installment|9999|フ、ブ||15|貝: shellfish<br>武: warrior; military; chivalry; arms|levy|404
質|389|substance, quality, matter, temperament|389|シツ、シチ、チ|たち、ただ.す、もと、わりふ|15|斤: axe; 1.32 lb; catty; counter for loaves of bread; axe radical (no. 69)<br>斤: axe; 1.32 lb; catty; counter for loaves of bread; axe radical (no. 69)<br>貝: shellfish|substance|1219
賭|1972|gamble, wager, bet|1989|ト|か.ける、かけ|15|貝: shellfish<br>者: someone; person|gamble|1354
購|945|subscription, buy|945|コウ||17|貝: shellfish<br>冓: put together; inner palace|subscription|1958
贈|1001|presents, send, give to, award to, confer on, presenting something|1001|ゾウ、ソウ|おく.る|18|貝: shellfish<br>曽: formerly; once; before; ever; never; ex-|presents|542
贋|2355|counterfeit, forgery|2439|ガン|にせ|19|雁: wild goose<br>貝: shellfish|counterfeit|2274
贖|2893|redeem|9999|ショク|あがな.う|22|||2768
赤|584|red|584|セキ、シャク|あか、あか-、あか.い、あか.らむ、あか.らめる|7|土: soil; earth; ground; Turkey|red|1880
赦|1861|pardon, forgiveness|1868|シャ||11|赤: red<br>攴: strike; hit; folding chair radical (no. 66)|pardon|1881
赫|2894|suddenly, brighten, illuminate, light up|9999|カク|あかい、あか、かがや.く|14|赤: red<br>赤: red|incandescent|2917
走|626|run|626|ソウ|はし.る|7|土: soil; earth; ground; Turkey|run|410
赳|2093|strong and brave|2114|キュウ||10|走: run<br>丨: number one; line; rod radical (no. 2)|bold|2943
赴|1645|proceed, get, become, tend|1649|フ|おもむ.く|9|走: run<br>卜: divination|proceed|412
起|374|rouse, wake up, get up|374|キ|お.きる、お.こる、お.こす、おこ.す、た.つ|10|走: run<br>己: self; snake; serpent|rouse|565
超|597|transcend, super-, ultra-|597|チョウ|こ.える、こ.す|12|走: run<br>召: seduce; call; send for; wear; put on; ride in; buy; eat; drink; catch (cold)|transcend|411
越|897|surpass, cross over, move to, exceed, Vietnam|897|エツ、オツ|こ.す、-こ.す、-ご.し、こ.える、-ご.え|12|走: run<br>戉: warrior; arms; savage; Ainu|surpass|413
趣|1153|purport, gist, elegance, interest, proceed to, tend, become|1153|シュ|おもむき、おもむ.く|15|走: run<br>取: take; fetch; take up|gist|883
趨|2895|run, go, quick, tend towards|9999|スウ、ソク|しゅ、おもむ.く、はし.る|17|走: run<br>芻: grass cutting; hay|scurry|2231
足|343|leg, foot, be sufficient, counter for pairs of footwear|343|ソク|あし、た.りる、た.る、た.す|7|口: mouth|leg|1372
距|1191|long-distance, spur, fetlock|1191|キョ|へだ.たる、けづめ|12|足: leg; foot; be sufficient; counter for pairs of footwear<br>巨: gigantic; big; large; great|long-distance|1375
践|1567|tread, step on, trample, practice, carry through|1570|セン|ふ.む|13|足: leg; foot; be sufficient; counter for pairs of footwear<br>戔: damage; remain; slight|tread|1380
跡|953|tracks, mark, print, impression|953|セキ|あと|13|足: leg; foot; be sufficient; counter for pairs of footwear<br>亦: also; again|tracks|1883
跨|2896|be, sit or stand astride, extend over, straddle|9999|コ、カ|また.がる、またが.る、また.ぐ|13|足: leg; foot; be sufficient; counter for pairs of footwear<br>夸: boast|straddle|2772
跪|2897|kneel|9999|キ|ひざまず.く|13|足: leg; foot; be sufficient; counter for pairs of footwear<br>危: dangerous; fear; uneasy|kneel|2773
路|529|path, route, road, distance|529|ロ、ル|-じ、みち|13|足: leg; foot; be sufficient; counter for pairs of footwear<br>各: each; every; either|path|1376
跳|1712|hop, leap up, spring, jerk, prance, buck, splash, sputter, snap|1716|チョウ|は.ねる、と.ぶ、-と.び|13|足: leg; foot; be sufficient; counter for pairs of footwear<br>兆: portent; 10**12; trillion; sign; omen; symptoms|hop|1378
踊|1307|jump, dance, leap, skip|1308|ヨウ|おど.る|14|足: leg; foot; be sufficient; counter for pairs of footwear<br>甬: road with walls on both sides|jump|1512
踏|723|step, trample, carry through, appraise, evade payment|723|トウ|ふ.む、ふ.まえる|15|足: leg; foot; be sufficient; counter for pairs of footwear<br>沓: shoes; boots|step|1381
踪|2898|remains, clue, footprint|9999|ソウ、ショウ|あと|15|足: leg; foot; be sufficient; counter for pairs of footwear<br>宗: religion; sect; denomination; main point; origin; essence|remains, clue, footprint|1382
蹄|2379|hoof|2469|テイ|ひづめ|16|足: leg; foot; be sufficient; counter for pairs of footwear<br>帝: sovereign; the emperor; god; creator|hoof|2770
蹟|2899|remains, traces, footprint|9999|セキ、シャク|あと|18|足: leg; foot; be sufficient; counter for pairs of footwear<br>責: blame; condemn; censure|vestiges|2771
蹴|2313|kick|2377|シュク、シュウ|け.る|19|足: leg; foot; be sufficient; counter for pairs of footwear<br>就: concerning; settle; take position; depart; study; per|kick|2122
躇|2900|hesitate|9999|チョ、チャク|ためら.う|19|足: leg; foot; be sufficient; counter for pairs of footwear<br>著: renowned; publish; write; remarkable; phenomenal; put on; don; wear; arrival; finish (race); counter for suits of clothing; literary work|dither|2995
躊|2901|hesitate|9999|チュウ、チュ、シュウ、ジュ|ためら.う|21|足: leg; foot; be sufficient; counter for pairs of footwear<br>壽: longevity; congratulations|hesitate|2997
躍|900|leap, dance, skip|900|ヤク|おど.る|21|足: leg; foot; be sufficient; counter for pairs of footwear<br>羽: feathers; counter for birds, rabbits<br>隹: bird; old bird radical (no. 172)|leap|1379
躓|2902|stumble|9999|チ|つまず.く|22|足: leg; foot; be sufficient; counter for pairs of footwear<br>質: substance; quality; matter; temperament|stumble|2769
身|320|somebody, person, one's station in life|320|シン|み|7|身: body, body radical (no. 158)|somebody|1337
躾|2903|training, (kokuji)|9999||しつ.ける、しつけ|16|身: somebody; person; one's station in life<br>美: beauty; beautiful|upbringing|2949
車|333|car|333|シャ|くるま|7|車: cart, car, car radical (no. 159)|car|304
軌|1479|rut, wheel, track, model, way of doing|1480|キ||9|車: car<br>九: nine|rut|306
軍|189|army, force, troops, war, battle|189|グン|いくさ|9|冖: cover, wa-shaped crown radical (no. 14)<br>車: car|army|323
軒|1415|flats, counter for houses, eaves|1416|ケン|のき|10|車: car<br>干: dry; parch|flats|1781
軟|1268|soft|1269|ナン|やわ.らか、やわ.らかい|11|車: car<br>欠: lack; gap; fail; yawning radical (no. 76)|soft|509
転|327|revolve, turn around, change|327|テン|ころ.がる、ころ.げる、ころ.がす、ころ.ぶ、まろ.ぶ、うたた、うつ.る、くる.めく|11|車: car<br>云: say|revolve|449
軸|1260|axis, pivot, stem, stalk, counter for book scrolls|1261|ジク||12|車: car<br>由: wherefore; a reason|axis|1193
軽|790|lightly, trifling, unimportant|790|ケイ、キョウ、キン|かる.い、かろ.やか、かろ.んじる|12|車: car<br>圣: holy; sacred|lightly|774
較|1172|contrast, compare|1172|カク、コウ|くら.べる|13|車: car<br>交: mingle; mixing; association; coming & going|contrast|1370
載|825|ride, board, get on, place, spread, 10**44, record, publish|825|サイ|の.せる、の.る|13|土: soil; earth; ground; Turkey<br>戈: halberd; arms; festival car; float; tasselled spear radical (no. 62)<br>車: car|load|383
輔|1891|help|1898|ホ、フ|たす.ける|14|車: car<br>甫: for the first time; not until|reinforce|2761
輝|1258|radiance, shine, sparkle, gleam, twinkle|1259|キ|かがや.く|15|光: ray; light<br>軍: army; force; troops; war; battle|radiance|324
輩|1364|comrade, fellow, people, companions|1365|ハイ|-ばら、やから、やかい、ともがら|15|非: un-; mistake; negative; injustice; non-<br>車: car|comrade|1765
輪|693|wheel, ring, circle, link, loop, counter for wheels and flowers|693|リン|わ|15|車: car<br>侖: think; be methodical|wheel|1963
輯|2904|gather, collect, compile|9999|シュウ|あつ.める、やわ.らぐ|16|車: car<br>口: mouth<br>耳: ear|assemble|2763
輸|371|transport, send, be inferior|371|ユ、シュ||16|車: car<br>兪: steal|transport|307
輻|2905|spoke (wheel)|9999|フク|や|16|車: car<br>一: one; one radical (no.1)<br>口: mouth<br>田: rice field; rice paddy|spoke|2762
